Time,l_hip_yaw_pos_rad,l_hip_yaw_vel_rad_s,l_hip_roll_pos_rad,l_hip_roll_vel_rad_s,l_hip_pitch_pos_rad,l_hip_pitch_vel_rad_s,l_knee_pos_rad,l_knee_vel_rad_s,l_ankle_pos_rad,l_ankle_vel_rad_s,missed_ticks
18937.5,-0.0519797,-0.617616,0.0853415,0.624283,-1.69801,0.0495027,-1.70877,0.0214328,2.46863e-05,0.00278731,0
18937.5,-0.0532772,-0.638406,0.0867715,0.700172,-1.69782,0.0840884,-1.70873,0.0128449,2.05251e-05,0.00394204,0
18937.5,-0.0557493,-0.647839,0.0893622,0.705347,-1.69769,0.0486273,-1.70859,0.0531629,1.78931e-06,-0.0063361,0
18937.5,-0.0572536,-0.666588,0.0920694,0.724707,-1.69757,0.0578168,-1.70856,0.0236681,2.62987e-05,0.00699011,0
18937.5,-0.0626762,-0.73399,0.0975011,0.690882,-1.69704,0.0558834,-1.70826,0.0316124,-7.11563e-06,-0.00483677,0
18937.5,-0.0669531,-0.694602,0.101623,0.707449,-1.69658,0.0771741,-1.70818,0.0124587,3.14898e-05,0.00728789,0
18937.5,-0.0708999,-0.607454,0.104245,0.673257,-1.69622,0.0596893,-1.70785,0.0431566,1.26188e-05,0.0020812,0
18937.5,-0.0723955,-0.666453,0.105461,0.637524,-1.69612,0.05439,-1.70777,0.0470889,9.31066e-06,-0.00365734,0
18937.5,-0.0747318,-0.710304,0.107969,0.61309,-1.69593,0.0306322,-1.70767,0.0467471,-6.89717e-06,-0.00684195,0
18937.5,-0.0762521,-0.639026,0.109203,0.638523,-1.69578,0.0573439,-1.7074,0.0474189,9.00897e-06,-0.00166777,0
18937.5,-0.0787969,-0.62773,0.111746,0.643928,-1.69558,0.0605366,-1.70721,0.0395683,8.58245e-06,0.0034843,0
18937.5,-0.0801409,-0.644222,0.112892,0.605312,-1.69542,0.067245,-1.70717,0.0283705,-2.84313e-05,-0.00884842,0
18937.5,-0.0811926,-0.599918,0.114165,0.624554,-1.69524,0.0820614,-1.70708,0.038948,-5.14947e-06,0.000696308,0
18937.5,-0.0876604,-0.638235,0.120482,0.64606,-1.69437,0.101241,-1.70692,0.0316077,-2.8088e-06,0.00142191,0
18937.5,-0.0890079,-0.660022,0.121846,0.667351,-1.69422,0.0657376,-1.70676,0.0464967,1.02157e-05,0.00513578,0
18937.5,-0.090212,-0.607582,0.123188,0.659381,-1.69409,0.0634812,-1.70657,0.0452608,1.17762e-05,0.0055623,0
18937.5,-0.0915445,-0.660177,0.124398,0.628372,-1.69391,0.074693,-1.70641,0.0574674,2.23352e-05,0.00865978,0
18937.5,-0.0940613,-0.668351,0.125777,0.659348,-1.69372,0.0498725,-1.70601,0.0964466,3.72947e-05,0.00441927,0
18937.5,-0.0951013,-0.614571,0.128281,0.617329,-1.69353,0.0650354,-1.70575,0.118416,2.52584e-05,-0.00155984,0
18937.5,-0.0964842,-0.624046,0.129594,0.652528,-1.69343,0.0539734,-1.7054,0.1545,1.98905e-05,-0.00229715,0
18937.6,-0.0999616,-0.571054,0.130832,0.624337,-1.69285,0.10338,-1.7046,0.124284,7.3549e-06,-0.00295774,0
18937.6,-0.104764,-0.635914,0.138641,0.623019,-1.69148,0.163102,-1.70429,0.0999178,-7.26128e-06,-0.00273407,0
18937.6,-0.10621,-0.647467,0.140027,0.698726,-1.69101,0.178071,-1.70325,0.202175,1.6135e-05,0.00854145,0
18937.6,-0.114063,-0.673618,0.149327,0.679471,-1.68869,0.233828,-1.70177,0.159563,1.75394e-05,-0.00327893,0
18937.6,-0.122048,-0.666137,0.155986,0.657605,-1.68568,0.285305,-1.69957,0.210699,2.99606e-05,0.00798229,0
18937.6,-0.123877,-0.740566,0.15739,0.704016,-1.68477,0.374731,-1.69759,0.290284,1.4585e-05,0.0013673,0
18937.6,-0.127916,-0.722417,0.16142,0.694831,-1.68238,0.392114,-1.69679,0.2046,1.86941e-05,0.000143648,0
18937.6,-0.129643,-0.738155,0.162668,0.657595,-1.6815,0.430297,-1.69564,0.297517,5.01527e-05,0.00859216,0
18937.6,-0.142673,-0.712502,0.174935,0.67658,-1.67389,0.443995,-1.69008,0.377582,9.17542e-06,0.00261695,0
18937.6,-0.147856,-0.666962,0.181678,0.717585,-1.67017,0.45933,-1.68744,0.374361,2.5196e-05,0.00470015,0
18937.6,-0.152127,-0.739097,0.184332,0.712575,-1.66662,0.608644,-1.68677,0.346975,4.8145e-05,0.00760128,0
18937.6,-0.154932,-0.683319,0.186979,0.708636,-1.66443,0.602206,-1.68354,0.394456,3.22596e-05,5.39221e-05,0
18937.6,-0.156076,-0.633833,0.188216,0.668964,-1.66298,0.615941,-1.68258,0.460374,3.54221e-05,0.00489521,0
18937.7,-0.166513,-0.687688,0.199306,0.699782,-1.65394,0.499742,-1.67483,0.52427,2.49151e-05,-0.00620997,0
18937.7,-0.177943,-0.616864,0.211252,0.709049,-1.64355,0.554328,-1.66455,0.580319,4.1872e-05,0.00646215,0
18937.7,-0.179417,-0.686897,0.212331,0.596619,-1.64228,0.593782,-1.66328,0.62511,2.94404e-05,-0.00205658,0
18937.7,-0.182913,-0.620909,0.217661,0.65268,-1.63939,0.471618,-1.65976,0.614102,3.95001e-05,0.00399405,0
18937.7,-0.189048,-0.646773,0.222957,0.66928,-1.63353,0.606404,-1.65472,0.615858,1.21923e-05,-0.00479386,0
18937.7,-0.190124,-0.509989,0.224164,0.600296,-1.63217,0.633592,-1.65332,0.671137,1.35759e-05,-0.0038667,0
18937.7,-0.192282,-0.504962,0.22814,0.681615,-1.62964,0.616793,-1.6496,0.611942,1.38464e-05,0.002431,0
18937.7,-0.194885,-0.55309,0.229284,0.601513,-1.62716,0.614296,-1.64714,0.609749,3.24573e-05,0.0052151,0
18937.7,-0.196232,-0.645491,0.230875,0.740549,-1.6259,0.646258,-1.64452,0.615977,2.55601e-05,-0.000150235,0
18937.7,-0.200713,-0.621438,0.236915,0.583639,-1.62132,0.584351,-1.64064,0.647136,8.95696e-06,-0.007392,0
18937.7,-0.205154,-0.503932,0.241012,0.689742,-1.61615,0.676497,-1.6356,0.585333,7.80223e-06,-0.00382508,0
18937.7,-0.206592,-0.563301,0.24218,0.644806,-1.61475,0.668311,-1.63419,0.651506,7.57336e-06,-0.00173799,0
18937.7,-0.213272,-0.61907,0.248763,0.589495,-1.60693,0.568636,-1.62578,0.603164,8.416e-06,0.000522059,0
18937.7,-0.218881,-0.616396,0.25651,0.585455,-1.60105,0.599718,-1.62046,0.587819,1.55733e-05,-0.00152343,0
18937.7,-0.219973,-0.53408,0.258076,0.70989,-1.59964,0.584885,-1.61899,0.676563,8.48883e-06,-0.00315019,0
18937.7,-0.221212,-0.578169,0.259143,0.608314,-1.59817,0.714329,-1.61787,0.631734,8.62406e-06,-0.0003856,0
18937.7,-0.222155,-0.511094,0.26064,0.6827,-1.59683,0.658297,-1.61638,0.663647,4.79577e-06,-0.00240248,0
18937.8,-0.231291,-0.589942,0.272002,0.631561,-1.58645,0.619599,-1.60734,0.707225,1.98489e-05,0.00270928,0
18937.8,-0.242762,-0.569213,0.28308,0.609807,-1.57225,0.699821,-1.59227,0.78838,5.9401e-06,0.000441435,0
18937.8,-0.244003,-0.532952,0.284061,0.542976,-1.5709,0.741994,-1.58749,0.795537,2.08059e-07,-0.00300455,0
18937.8,-0.247147,-0.583969,0.28864,0.537733,-1.56663,0.687804,-1.5861,0.759861,-1.4044e-06,-0.00184072,0
18937.8,-0.258996,-0.574337,0.299976,0.669953,-1.55107,0.774634,-1.57157,0.682988,1.90374e-06,0.00118915,0
18937.8,-0.260882,-0.483466,0.302255,0.625943,-1.54836,0.794363,-1.57015,0.707055,2.00673e-05,0.00738932,0
18937.8,-0.262286,-0.54954,0.30321,0.508811,-1.54662,0.793733,-1.56631,0.644418,-6.3146e-06,-0.00547266,0
18937.8,-0.277952,-0.455233,0.321046,0.465359,-1.52394,0.861205,-1.546,0.701824,-4.59811e-06,-0.000583262,0
18937.9,-0.282442,-0.548197,0.325465,0.546922,-1.5183,0.671781,-1.5406,0.724079,-1.40856e-05,-0.00522299,0
18937.9,-0.284883,-0.577388,0.326284,0.497909,-1.51533,0.695455,-1.53866,0.721827,-3.08136e-05,-0.00694338,0
18937.9,-0.285984,-0.555528,0.327644,0.570872,-1.51367,0.75609,-1.53694,0.815159,-3.33207e-05,-0.00664429,0
18937.9,-0.287343,-0.611964,0.328465,0.475246,-1.51206,0.818803,-1.53381,0.805558,-3.75131e-05,-0.00204748,0
18937.9,-0.288402,-0.568453,0.329782,0.600125,-1.51057,0.760755,-1.53203,0.827415,-5.73412e-05,-0.00536083,0
18937.9,-0.289638,-0.582069,0.330687,0.49334,-1.50876,0.838509,-1.53045,0.804958,-3.85534e-05,0.00516308,0
18937.9,-0.290537,-0.498488,0.331801,0.551702,-1.50692,0.917689,-1.5289,0.778916,-3.53701e-05,0.00176651,0
18937.9,-0.291785,-0.575379,0.332906,0.529568,-1.50539,0.830165,-1.52779,0.796728,-1.55108e-05,0.00664811,0
18937.9,-0.292704,-0.489551,0.333787,0.487258,-1.50366,0.820481,-1.52589,0.739878,-1.89646e-05,0.00166248,0
18937.9,-0.293893,-0.561052,0.335012,0.565661,-1.50205,0.831705,-1.52437,0.74293,-1.89334e-05,0.00197717,0
18937.9,-0.298651,-0.564249,0.339789,0.552727,-1.4943,0.837936,-1.52151,0.732416,-3.47771e-05,-0.0024545,0
18937.9,-0.304489,-0.579756,0.343377,0.409895,-1.48662,0.808569,-1.51016,0.698869,1.00909e-05,0.00220214,0
18937.9,-0.308559,-0.549355,0.34845,0.469081,-1.4804,0.764309,-1.5064,0.605293,1.57085e-06,-0.0007172,0
18937.9,-0.30965,-0.50452,0.349745,0.573297,-1.479,0.684572,-1.50381,0.624974,-2.35731e-05,-0.00799018,0
18937.9,-0.310578,-0.491796,0.350444,0.423157,-1.47741,0.766243,-1.50285,0.663548,-1.84861e-05,-0.00144801,0
18937.9,-0.311702,-0.533996,0.351498,0.504977,-1.4761,0.706013,-1.50128,0.619309,-2.62363e-05,-0.000665185,0
18937.9,-0.312558,-0.461161,0.35248,0.474876,-1.47439,0.771453,-1.49987,0.672948,-3.8543e-05,-0.00675613,0
18938,-0.335669,-0.496119,0.374832,0.409267,-1.44008,0.720249,-1.46472,0.788969,4.22361e-06,0.00229056,0
18938,-0.337584,-0.47867,0.376625,0.48129,-1.43722,0.705423,-1.45951,0.777003,-1.06006e-05,-0.00407346,0
18938,-0.357408,-0.47775,0.39201,0.298441,-1.41096,0.719261,-1.4282,0.915452,1.45642e-07,-0.00477826,0
18938,-0.358568,-0.519795,0.392819,0.37897,-1.4097,0.685721,-1.42629,0.900911,2.4343e-06,0.000408924,0
18938,-0.359377,-0.439957,0.393789,0.442364,-1.40825,0.687629,-1.42443,0.909398,3.29774e-06,0.00194336,0
18938,-0.360455,-0.518585,0.394396,0.349393,-1.40677,0.744432,-1.42301,0.933296,-8.86333e-06,-0.00607083,0
18938,-0.365257,-0.508305,0.395205,0.401712,-1.40092,0.740481,-1.41493,0.979178,2.40725e-05,0.0106975,0
18938,-0.375608,-0.492075,0.406728,0.364743,-1.38464,0.810823,-1.39583,0.859053,5.13907e-06,0.00305908,0
18938,-0.376516,-0.44542,0.407411,0.351944,-1.38303,0.776486,-1.3941,0.81921,-3.1521e-06,-0.0042269,0
18938,-0.377484,-0.47212,0.40825,0.39409,-1.38156,0.73073,-1.39254,0.795134,1.31077e-06,0.000242475,0
18938,-0.378352,-0.441198,0.408942,0.354248,-1.38,0.789521,-1.3908,0.854493,-5.05584e-06,-0.00197076,0
18938.1,-0.385287,-0.465438,0.415457,0.466661,-1.36883,0.709645,-1.37918,0.830688,2.07331e-05,0.00961685,0
18938.1,-0.389066,-0.4628,0.419101,0.460533,-1.36264,0.82489,-1.37038,0.894527,-1.76226e-05,-0.00642713,0
18938.1,-0.390181,-0.456129,0.420172,0.515772,-1.36116,0.729822,-1.36867,0.881896,-4.71255e-06,0.00194076,0
18938.1,-0.391004,-0.443789,0.421182,0.495774,-1.35958,0.734611,-1.36698,0.877659,1.67488e-06,0.00482888,0
18938.1,-0.398764,-0.425684,0.429488,0.445852,-1.34506,0.834219,-1.35784,0.940529,7.6982e-07,0.00340368,0
18938.1,-0.40045,-0.42331,0.432457,0.480246,-1.34204,0.800822,-1.3451,0.858628,-9.57074e-07,0.00450639,0
18938.1,-0.409128,-0.497348,0.44087,0.558855,-1.32616,0.899092,-1.32919,0.874001,-7.32369e-06,-0.00217622,0
18938.1,-0.410839,-0.470692,0.442732,0.510174,-1.32274,0.886729,-1.32753,0.837861,-4.04676e-06,0.00250252,0
18938.1,-0.411914,-0.465798,0.44376,0.493279,-1.32089,0.876346,-1.32568,0.882291,2.18358e-05,0.010072,0
18938.1,-0.412748,-0.438576,0.444638,0.473528,-1.31912,0.892889,-1.32393,0.885713,1.76018e-05,0.00373657,0
18938.1,-0.413405,-0.462474,0.445863,0.557137,-1.31727,0.912715,-1.32249,0.815296,1.58853e-05,-2.5405e-05,0
18938.1,-0.418304,-0.459781,0.450766,0.555143,-1.31019,0.934824,-1.31384,0.888487,-1.29309e-05,-0.00818134,0
18938.1,-0.420039,-0.456004,0.452696,0.522326,-1.30442,0.906867,-1.31207,0.893505,7.06362e-06,0.00778723,0
18938.1,-0.421109,-0.449052,0.453775,0.519859,-1.30252,0.950469,-1.30886,0.906757,-2.10036e-05,-0.00604092,0
18938.1,-0.426732,-0.496678,0.459702,0.462695,-1.29106,0.916758,-1.30722,0.889326,5.91929e-06,0.000925166,0
18938.1,-0.427602,-0.43236,0.460836,0.526118,-1.28874,0.944795,-1.29535,0.982436,-4.29643e-06,-0.0024584,0
18938.2,-0.430978,-0.461458,0.46415,0.387307,-1.28104,1.02365,-1.28753,0.978722,-6.03372e-07,0.0010526,0
18938.2,-0.432018,-0.463986,0.465285,0.509668,-1.27863,1.03516,-1.28576,0.968817,7.52135e-06,0.00239849,0
18938.2,-0.433735,-0.475186,0.466686,0.373839,-1.27465,0.993448,-1.27998,0.941141,1.82572e-05,0.00483538,0
18938.2,-0.437058,-0.453079,0.471302,0.375346,-1.26643,1.02042,-1.27451,0.945968,-7.52135e-06,-0.00342718,0
18938.2,-0.444175,-0.473724,0.477763,0.481753,-1.25046,1.00516,-1.25877,0.997907,-8.08311e-06,0.00355322,0
18938.2,-0.444832,-0.339604,0.478469,0.38705,-1.24852,1.00385,-1.25736,1.0111,-6.50186e-06,0.00041412,0
18938.2,-0.446773,-0.459441,0.480325,0.465982,-1.24479,0.983906,-1.25263,1.03043,1.21195e-05,0.00828657,0
18938.2,-0.447294,-0.331827,0.480964,0.360062,-1.24238,1.02873,-1.25056,1.04559,-6.74113e-06,-0.000602772,0
18938.2,-0.448175,-0.41129,0.481672,0.369518,-1.24035,1.01989,-1.24866,1.02646,7.86465e-06,0.00404736,0
18938.2,-0.449136,-0.448326,0.482721,0.474357,-1.23834,1.0241,-1.24635,1.0661,9.16502e-06,0.00100839,0
18938.2,-0.449526,-0.278403,0.483431,0.380547,-1.23634,1.01944,-1.2442,1.06184,2.07019e-06,-0.00136089,0
18938.2,-0.450172,-0.324583,0.484102,0.374948,-1.23437,0.992421,-1.24207,1.04791,-1.45642e-06,-0.00112812,0
18938.2,-0.451157,-0.438668,0.48522,0.485227,-1.23232,0.994003,-1.23998,1.03959,-6.12735e-06,-0.00503574,0
18938.2,-0.451834,-0.361539,0.48588,0.377551,-1.23012,1.05272,-1.23794,1.07605,-3.86991e-06,0.00111372,0
18938.2,-0.454388,-0.245438,0.488313,0.395846,-1.22403,1.04936,-1.2317,1.00165,-9.41469e-06,-0.00504354,0
18938.2,-0.456189,-0.462038,0.49005,0.480063,-1.21959,1.0108,-1.22556,1.01518,9.57074e-07,0.00339457,0
18938.2,-0.459438,-0.263817,0.494669,0.419978,-1.20649,1.10364,-1.21767,0.986264,5.18068e-06,0.00913831,0
18938.2,-0.460268,-0.382282,0.495458,0.385458,-1.2044,1.07125,-1.2157,0.988962,-3.76588e-06,0.00343358,0
18938.2,-0.461381,-0.479911,0.495917,0.286242,-1.20233,1.02663,-1.21373,0.997586,-4.98302e-06,0.00156755,0
18938.2,-0.461823,-0.30051,0.496627,0.341936,-1.20022,1.02727,-1.21166,1.02961,4.35885e-06,0.00396804,0
18938.2,-0.466632,-0.298016,0.502208,0.386937,-1.18531,1.0153,-1.19778,0.9874,3.8439e-05,0.00850763,0
18938.3,-0.468661,-0.398563,0.503299,0.26901,-1.18131,1.09492,-1.18942,1.0731,3.28006e-05,0.00368325,0
18938.3,-0.468985,-0.20128,0.503829,0.292945,-1.17661,1.09903,-1.18715,1.07805,-2.69437e-06,-0.00939068,0
18938.3,-0.473861,-0.252028,0.509003,0.327386,-1.15959,1.09197,-1.17216,1.10631,-1.394e-06,-0.000570263,0
18938.3,-0.474086,-0.156695,0.509808,0.374583,-1.15782,1.04209,-1.168,1.01651,1.12248e-05,0.00150123,0
18938.3,-0.474897,-0.339545,0.510319,0.284917,-1.15535,1.06567,-1.16589,1.01833,-2.14301e-06,-0.00254163,0
18938.3,-0.475915,-0.433425,0.510734,0.238155,-1.15324,1.04836,-1.16392,1.03476,-3.22804e-05,-0.0132775,0
18938.3,-0.481772,-0.16342,0.517592,0.194811,-1.12672,0.979963,-1.13692,1.07706,3.31855e-05,0.000750915,0
18938.3,-0.483584,-0.102912,0.518614,0.220862,-1.11852,1.0109,-1.13024,1.0905,-2.22624e-06,-0.0017445,0
18938.3,-0.483675,-0.0578274,0.519258,0.2964,-1.11658,0.979597,-1.12804,1.11154,-1.63015e-05,0.00201097,0
18938.3,-0.484,-0.131988,0.519736,0.255064,-1.11463,0.990738,-1.12583,1.11669,-1.78307e-05,-0.00102279,0
18938.3,-0.486511,-0.158585,0.522686,0.173342,-1.10123,0.931771,-1.10917,1.02875,-2.38228e-06,-0.00212681,0
18938.3,-0.48696,-0.191672,0.522939,0.146626,-1.09931,0.963698,-1.10651,1.03103,8.01029e-07,0.00482368,0
18938.3,-0.48861,-0.0789648,0.525242,0.111895,-1.08844,0.919406,-1.09837,1.0384,2.17422e-05,0.00439325,0
18938.3,-0.489189,-0.162124,0.525927,0.190593,-1.08419,0.9859,-1.09017,1.01524,1.56253e-05,-0.00339077,0
18938.4,-0.489752,-0.24862,0.526295,0.201084,-1.08249,0.960312,-1.08831,1.06049,2.20231e-05,-0.000983782,0
18938.4,-0.490493,-0.185811,0.527081,0.184441,-1.07878,0.890573,-1.08622,1.07107,-1.4044e-05,-0.00973398,0
18938.4,-0.49072,-0.12299,0.527335,0.144205,-1.07694,0.905647,-1.0819,1.05023,-1.78411e-05,-0.00694078,0
18938.4,-0.491488,-0.115046,0.528433,0.155132,-1.06754,0.975618,-1.07077,1.10276,1.97656e-07,0.00369236,0
18938.4,-0.493558,-0.075669,0.53016,0.0826551,-1.05407,0.999932,-1.05583,1.07548,2.56121e-05,0.00434644,0
18938.4,-0.49451,-0.244926,0.530342,0.0876408,-1.05198,1.02105,-1.05153,1.04505,2.18462e-06,-0.0045481,0
18938.4,-0.495086,-0.264909,0.530855,0.145457,-1.04794,1.02361,-1.04939,1.06322,6.07534e-06,-0.00401235,0
18938.4,-0.495932,-0.0588454,0.532007,0.154225,-1.04029,0.951887,-1.04359,1.02954,2.11388e-05,0.00954663,0
18938.4,-0.496124,-0.0755637,0.532182,0.117972,-1.03821,1.01747,-1.03915,1.03083,2.6486e-05,0.00599791,0
18938.4,-0.497824,-0.199915,0.533327,0.139908,-1.02815,1.00257,-1.0287,1.03903,3.18747e-05,0.00935677,0
18938.4,-0.500705,-0.0688308,0.537211,0.15077,-1.00413,1.06049,-1.00157,1.05888,6.61629e-06,-0.000349199,0
18938.5,-0.503075,-0.103563,0.540136,0.108927,-0.983287,1.05249,-0.988236,1.08384,8.416e-06,0.00152724,0
18938.5,-0.503193,-0.0617935,0.54046,0.157003,-0.980951,1.0602,-0.982101,1.03511,2.61115e-06,-0.00497332,0
18938.5,-0.504026,-0.161388,0.542229,0.186418,-0.972315,1.09581,-0.973883,1.04083,1.84133e-05,0.00721636,0
18938.5,-0.504484,-0.201419,0.542514,0.155383,-0.970204,1.08466,-0.971839,1.02556,5.97131e-06,0.00250122,0
18938.5,-0.504951,-0.222021,0.5428,0.150544,-0.967927,1.11775,-0.967724,1.04928,2.80776e-05,0.0100005,0
18938.5,-0.50534,-0.194034,0.543265,0.20878,-0.965608,1.14264,-0.965391,1.07239,2.16798e-05,-2.93067e-05,0
18938.5,-0.510051,-0.273885,0.547384,0.0700083,-0.930468,1.19524,-0.932538,1.06843,3.23532e-06,-0.00307348,0
18938.5,-0.510675,-0.133696,0.547531,0.0714228,-0.925683,1.18176,-0.928355,1.07545,-4.80617e-06,-0.00646875,0
18938.5,-0.510905,-0.132308,0.547683,0.0715239,-0.923272,1.19087,-0.92609,1.0771,1.2702e-05,0.00544656,0
18938.5,-0.511487,-0.240064,0.547897,0.0986609,-0.921025,1.13484,-0.923982,1.06576,2.87122e-06,-0.000437622,0
18938.5,-0.512181,-0.302328,0.548245,0.151221,-0.918646,1.16318,-0.921825,1.0646,1.74042e-05,0.0038458,0
18938.5,-0.513093,-0.116598,0.548916,0.0940521,-0.911579,1.18797,-0.919779,1.08692,4.01555e-06,-0.002803,0
18938.5,-0.513366,-0.128523,0.549086,0.0788006,-0.908799,1.21633,-0.915445,1.04355,2.17422e-06,0.00200838,0
18938.5,-0.513839,-0.217536,0.549306,0.0935499,-0.906453,1.16806,-0.913297,1.06166,2.53833e-05,0.00742052,0
18938.5,-0.515562,-0.0809822,0.549829,0.0390837,-0.89432,1.19502,-0.900598,1.1234,2.08059e-08,0.00199667,0
18938.5,-0.518705,-0.169015,0.550795,0.0732995,-0.872513,1.16141,-0.879723,1.10325,-2.21791e-05,-0.00503964,0
18938.6,-0.519846,-0.237898,0.550905,0.0723015,-0.867944,1.18805,-0.873175,1.05565,-2.25745e-06,-0.0027965,0
18938.6,-0.520616,-0.100176,0.551783,0.0615842,-0.858093,1.18215,-0.869097,1.04949,-1.2598e-05,-0.00610854,0
18938.6,-0.52199,-0.153127,0.551975,0.0412116,-0.848786,1.21624,-0.858595,1.04075,-5.41995e-06,0.00219173,0
18938.6,-0.522688,-0.102826,0.552418,0.0386547,-0.84163,1.22158,-0.85253,1.03735,-1.73001e-05,-0.00563521,0
18938.6,-0.523042,-0.0538005,0.552608,0.0557887,-0.835423,1.08593,-0.846024,1.06517,-1.92559e-05,-0.00434654,0
18938.6,-0.5237,-0.134247,0.553171,0.0659522,-0.828276,1.12549,-0.841611,1.10157,4.10917e-06,-0.0014077,0
18938.6,-0.524053,-0.128494,0.553233,0.0323197,-0.826005,1.11558,-0.839462,1.09769,1.08815e-05,0.00329185,0
18938.6,-0.524284,-0.125935,0.553281,0.0309659,-0.823647,1.13997,-0.835111,1.09103,1.05382e-05,0.00322683,0
18938.6,-0.525051,-0.0179701,0.553973,0.0252769,-0.796983,0.950221,-0.809012,1.06981,3.5162e-06,-0.00426721,0
18938.6,-0.525086,-0.0148079,0.554036,0.0294389,-0.7949,0.992985,-0.806701,1.09866,-3.32479e-05,-0.00784194,0
18938.6,-0.525078,0.000596052,0.554083,0.0348116,-0.792931,1.01686,-0.804534,1.09027,-3.18643e-05,-0.00339336,0
18938.6,-0.525136,-0.0166523,0.554153,0.0343935,-0.791033,0.972507,-0.800365,1.06554,-2.38748e-05,6.30243e-05,0
18938.6,-0.525123,-0.00453587,0.554213,0.0258683,-0.789063,0.962229,-0.797962,1.1109,-2.62155e-06,0.00570404,0
18938.6,-0.525135,-0.00317594,0.554232,0.0128097,-0.787048,0.976895,-0.795729,1.10493,-8.3952e-06,0.00184843,0
18938.6,-0.525167,-0.0175711,0.554315,0.0263551,-0.785218,0.950631,-0.793491,1.11401,-3.91152e-06,0.00330225,0
18938.6,-0.525082,0.00330304,0.554447,0.0230255,-0.777967,0.945044,-0.786702,1.15119,-4.45247e-06,-0.00338296,0
18938.6,-0.525108,-0.008673,0.554458,0.0141555,-0.776117,0.950649,-0.784434,1.15235,-1.50427e-05,-0.00235177,0
18938.6,-0.525145,-0.0159156,0.554533,0.0302304,-0.774366,0.889401,-0.779887,1.15332,-1.88606e-05,-0.000497436,0
18938.6,-0.525125,0.00305551,0.554492,-0.00100965,-0.772461,0.915881,-0.778396,1.11506,-8.56165e-06,0.0017418,0
18938.6,-0.525084,-0.00415024,0.55449,-0.000727894,-0.769143,0.906362,-0.773096,1.12557,1.99737e-06,0.00275349,0
18938.7,-0.524996,0.0129548,0.554493,-0.00493671,-0.754099,0.961026,-0.75731,1.13776,-1.55004e-06,0.00711364,0
18938.7,-0.525022,0.00634474,0.554508,-0.00245823,-0.75238,0.889218,-0.754725,1.15403,4.70214e-06,0.00563772,0
18938.7,-0.525029,0.00276644,0.554474,-0.0063455,-0.750625,0.898504,-0.750466,1.1093,-8.3952e-06,-0.00194605,0
18938.7,-0.525076,-0.0119862,0.554533,0.0123986,-0.748599,0.933366,-0.748073,1.11744,-9.67476e-06,-0.000637877,0
18938.7,-0.525017,0.0168479,0.554511,-0.00500986,-0.746959,0.88578,-0.74585,1.10282,-1.71857e-05,-0.00531011,0
18938.7,-0.525057,0.0108113,0.55449,0.000197254,-0.720536,0.963358,-0.715107,1.14726,7.0116e-06,0.000559765,0
18938.7,-0.525058,0.00976914,0.554504,0.00677453,-0.71859,0.951514,-0.710026,1.1028,-6.91798e-06,-0.00412417,0
18938.7,-0.52506,-0.00613336,0.554484,-0.00234939,-0.705623,0.955526,-0.694755,1.0579,9.83081e-06,0.00462863,0
18938.7,-0.525089,-0.0178759,0.554439,0.0106378,-0.698227,0.946481,-0.688365,1.06006,-3.06888e-06,-0.000544251,0
18938.7,-0.525036,0.00829862,0.554425,-0.00256649,-0.692334,0.913163,-0.684116,1.08469,9.13381e-06,-0.00164307,0
18938.7,-0.525072,-0.00347378,0.554397,-0.0141215,-0.690376,0.962664,-0.680338,1.07,2.40725e-05,0.00200058,0
18938.7,-0.525019,0.00509658,0.554328,0.00630874,-0.676923,0.97035,-0.66321,1.07562,-8.01029e-06,0.0013946,0
18938.7,-0.524977,0.00483384,0.554252,-0.00269552,-0.668856,1.06995,-0.656904,1.0526,-1.20779e-05,-0.00269767,0
18938.8,-0.525013,-0.0119605,0.554203,0.00903416,-0.662672,1.00009,-0.650737,1.00898,3.58903e-06,0.000744417,0
18938.8,-0.525005,0.000187031,0.55416,-0.00397323,-0.660831,0.96903,-0.648707,1.0534,-1.00805e-05,-0.00459231,0
18938.8,-0.524964,0.0152972,0.554155,-0.00901591,-0.658713,0.970411,-0.646491,1.04695,-1.5979e-05,-0.0020969,0
18938.8,-0.524988,-0.00440419,0.554112,-0.00934916,-0.654633,1.04404,-0.642394,1.02932,-3.51725e-05,-0.00557279,0
18938.8,-0.524995,-0.00445159,0.554125,-0.00593003,-0.652767,1.01912,-0.640561,0.987828,-3.91984e-05,-0.00294604,0
18938.8,-0.525005,0.000980517,0.554025,-0.0338364,-0.646649,1.05647,-0.634494,0.990457,-2.45822e-05,0.00246741,0
18938.8,-0.525008,-0.0219528,0.553595,-0.0327848,-0.631644,1.07402,-0.623276,0.916439,8.53044e-07,0.0048757,0
18938.8,-0.524856,-0.00316012,0.552759,-0.0732366,-0.612269,1.12401,-0.60672,0.920301,3.30815e-06,0.00468064,0
18938.8,-0.524874,0.00615398,0.552653,-0.0635544,-0.61011,1.11314,-0.604832,0.943189,2.24808e-05,0.0101656,0
18938.8,-0.524817,0.0192442,0.552553,-0.0595961,-0.607974,1.09894,-0.601396,0.880293,1.78411e-05,0.0013933,0
18938.8,-0.524625,0.0368981,0.552139,-0.0355802,-0.596981,1.12535,-0.59192,0.922171,6.91798e-06,-0.00645184,0
